0.000012	104.719749	0.000000
0.000012	104.704475	0.000000
0.000013	104.689201	0.000000
0.000013	104.673927	0.000000
0.000014	104.658646	0.000000
0.000014	104.643372	0.000000
0.000014	104.628098	0.000000
0.000015	104.612823	0.000000
0.000015	104.597549	0.000000
0.000016	104.582275	0.000000
0.000016	104.566994	0.000000
0.000017	104.551720	0.000000
0.000017	104.536446	0.000000
0.000018	104.521172	0.000000
0.000018	104.505898	0.000000
0.000019	104.490623	0.000000
0.000020	104.475342	0.000000
0.000020	104.460068	0.000000
0.000021	104.444794	0.000000
0.000021	104.429520	0.000000
0.000022	104.414246	0.000000
0.000023	104.398972	0.000000
0.000023	104.383690	0.000000
0.000024	104.368416	0.000000
0.000025	104.353142	0.000000
0.000026	104.337868	0.000000
0.000026	104.322594	0.000000
0.000027	104.307320	0.000000
0.000028	104.292038	0.000000
0.000029	104.276764	0.000000
0.000030	104.261490	0.000000
0.000031	104.246216	0.000000
0.000032	104.230942	0.000000
0.000033	104.215668	0.000000
0.000034	104.200386	0.000000
0.000035	104.185112	0.000000
0.000036	104.169838	0.000000
0.000037	104.154564	0.000000
0.000038	104.139290	0.000000
0.000039	104.124016	0.000000
0.000041	104.108734	0.000000
0.000042	104.093460	0.000000
0.000043	104.078186	0.000000
0.000045	104.062912	0.000000
0.000046	104.047638	0.000000
0.000047	104.032364	0.000000
0.000049	104.017090	0.000000
0.000050	104.001808	0.000000
0.000052	103.986534	0.000000
0.000053	103.971260	0.000000
0.000055	103.955986	0.000000
0.000057	103.940712	0.000000
0.000059	103.925438	0.000000
0.000060	103.910156	0.000000
0.000062	103.894882	0.000000
0.000064	103.879608	0.000000
0.000066	103.864334	0.000000
0.000068	103.849060	0.000000
0.000070	103.833786	0.000000
0.000073	103.818504	0.000000
0.000075	103.803230	0.000000
0.000077	103.787956	0.000000
0.000080	103.772682	0.000000
0.000082	103.757408	0.000000
0.000085	103.742134	0.000000
0.000087	103.726852	0.000000
0.000090	103.711578	0.000000
0.000093	103.696304	0.000000
0.000096	103.681030	0.000000
0.000098	103.665756	0.000000
0.000102	103.650482	0.000000
0.000105	103.635201	0.000000
0.000108	103.619926	0.000000
0.000111	103.604652	0.000000
0.000115	103.589378	0.000000
0.000118	103.574104	0.000000
0.000122	103.558830	0.000000
0.000126	103.543549	0.000000
0.000130	103.528275	0.000000
0.000134	103.513000	0.000000
0.000138	103.497726	0.000000
0.000142	103.482452	0.000000
0.000146	103.467178	0.000000
0.000151	103.451897	0.000000
