0.000021	17.453291	0.000000
0.000021	17.450357	0.000000
0.000021	17.447426	0.000000
0.000021	17.444492	0.000000
0.000021	17.441559	0.000000
0.000021	17.438627	0.000000
0.000021	17.435694	0.000000
0.000021	17.432760	0.000000
0.000022	17.429829	0.000000
0.000022	17.426895	0.000000
0.000022	17.423964	0.000000
0.000022	17.421030	0.000000
0.000022	17.418097	0.000000
0.000022	17.415165	0.000000
0.000022	17.412231	0.000000
0.000022	17.409298	0.000000
0.000023	17.406366	0.000000
0.000023	17.403433	0.000000
0.000023	17.400499	0.000000
0.000023	17.397568	0.000000
0.000023	17.394634	0.000000
0.000023	17.391701	0.000000
0.000023	17.388769	0.000000
0.000024	17.385836	0.000000
0.000024	17.382902	0.000000
0.000024	17.379971	0.000000
0.000024	17.377037	0.000000
0.000024	17.374104	0.000000
0.000024	17.371172	0.000000
0.000024	17.368238	0.000000
0.000025	17.365307	0.000000
0.000025	17.362373	0.000000
0.000025	17.359440	0.000000
0.000025	17.356508	0.000000
0.000025	17.353575	0.000000
0.000025	17.350641	0.000000
0.000025	17.347710	0.000000
0.000026	17.344776	0.000000
0.000026	17.341843	0.000000
0.000026	17.338911	0.000000
0.000026	17.335978	0.000000
0.000026	17.333044	0.000000
0.000026	17.330112	0.000000
0.000026	17.327179	0.000000
0.000027	17.324245	0.000000
0.000027	17.321314	0.000000
0.000027	17.318380	0.000000
0.000027	17.315447	0.000000
0.000027	17.312515	0.000000
0.000027	17.309582	0.000000
0.000027	17.306650	0.000000
0.000028	17.303717	0.000000
0.000028	17.300783	0.000000
0.000028	17.297852	0.000000
0.000028	17.294918	0.000000
0.000028	17.291985	0.000000
0.000028	17.289053	0.000000
0.000029	17.286119	0.000000
0.000029	17.283186	0.000000
0.000029	17.280254	0.000000
0.000029	17.277321	0.000000
0.000029	17.274387	0.000000
0.000029	17.271456	0.000000
0.000030	17.268522	0.000000
0.000030	17.265589	0.000000
0.000030	17.262657	0.000000
0.000030	17.259724	0.000000
0.000030	17.256792	0.000000
0.000030	17.253859	0.000000
0.000031	17.250925	0.000000
0.000031	17.247993	0.000000
0.000031	17.245060	0.000000
0.000031	17.242126	0.000000
0.000031	17.239195	0.000000
0.000032	17.236261	0.000000
0.000032	17.233328	0.000000
0.000032	17.230396	0.000000
0.000032	17.227463	0.000000
0.000032	17.224529	0.000000
0.000032	17.221598	0.000000
0.000033	17.218664	0.000000
0.000033	17.215731	0.000000
0.000033	17.212799	0.000000
0.000033	17.209866	0.000000
0.000033	17.206932	0.000000
0.000034	17.204000	0.000000
0.000034	17.201067	0.000000
0.000034	17.198135	0.000000
0.000034	17.195202	0.000000
0.000034	17.192268	0.000000
0.000035	17.189337	0.000000
0.000035	17.186403	0.000000
0.000035	17.183470	0.000000
0.000035	17.180538	0.000000
0.000035	17.177605	0.000000
0.000036	17.174671	0.000000
0.000036	17.171740	0.000000
0.000036	17.168806	0.000000
0.000036	17.165873	0.000000
0.000036	17.162941	0.000000
0.000037	17.160007	0.000000
0.000037	17.157074	0.000000
0.000037	17.154142	0.000000
0.000037	17.151209	0.000000
0.000037	17.148275	0.000000
0.000038	17.145344	0.000000
0.000038	17.142410	0.000000
0.000038	17.139479	0.000000
0.000038	17.136545	0.000000
0.000039	17.133612	0.000000
0.000039	17.130680	0.000000
0.000039	17.127747	0.000000
0.000039	17.124813	0.000000
0.000039	17.121881	0.000000
0.000040	17.118948	0.000000
0.000040	17.116014	0.000000
0.000040	17.113083	0.000000
0.000040	17.110149	0.000000
0.000041	17.107216	0.000000
0.000041	17.104284	0.000000
0.000041	17.101351	0.000000
0.000041	17.098417	0.000000
0.000042	17.095486	0.000000
0.000042	17.092552	0.000000
0.000042	17.089619	0.000000
0.000042	17.086687	0.000000
0.000043	17.083754	0.000000
0.000043	17.080822	0.000000
0.000043	17.077888	0.000000
0.000043	17.074955	0.000000
0.000044	17.072023	0.000000
0.000044	17.069090	0.000000
0.000044	17.066156	0.000000
0.000044	17.063225	0.000000
0.000045	17.060291	0.000000
0.000045	17.057358	0.000000
0.000045	17.054426	0.000000
0.000045	17.051493	0.000000
0.000046	17.048559	0.000000
0.000046	17.045628	0.000000
0.000046	17.042694	0.000000
0.000046	17.039761	0.000000
0.000047	17.036829	0.000000
0.000047	17.033895	0.000000
0.000047	17.030964	0.000000
0.000047	17.028030	0.000000
0.000048	17.025097	0.000000
0.000048	17.022165	0.000000
0.000048	17.019232	0.000000
0.000049	17.016298	0.000000
0.000049	17.013367	0.000000
0.000049	17.010433	0.000000
0.000049	17.007500	0.000000
0.000050	17.004568	0.000000
0.000050	17.001635	0.000000
0.000050	16.998701	0.000000
