0.000000	0.000000	0.000000
-0.000021	-0.000014	0.011346
-0.000022	-0.000014	0.011698
-0.000023	-0.000014	0.012061
-0.000024	-0.000014	0.012436
-0.000025	-0.000014	0.012822
-0.000026	-0.000014	0.013219
-0.000027	-0.000014	0.013629
-0.000028	-0.000014	0.014052
-0.000029	-0.000014	0.014488
-0.000030	-0.000014	0.014937
-0.000031	-0.000014	0.015400
-0.000032	-0.000014	0.015878
-0.000033	-0.000014	0.016370
-0.000035	-0.000014	0.016877
-0.000036	-0.000013	0.017400
-0.000037	-0.000013	0.017939
-0.000038	-0.000013	0.018494
-0.000040	-0.000013	0.019067
-0.000041	-0.000013	0.019657
-0.000043	-0.000012	0.020266
-0.000044	-0.000012	0.020893
-0.000046	-0.000012	0.021539
-0.000047	-0.000012	0.022206
-0.000049	-0.000011	0.022892
-0.000051	-0.000011	0.023600
-0.000053	-0.000010	0.024330
-0.000054	-0.000010	0.025081
-0.000056	-0.000009	0.025856
-0.000058	-0.000009	0.026655
-0.000060	-0.000008	0.027478
-0.000062	-0.000007	0.028326
-0.000064	-0.000006	0.029200
-0.000066	-0.000006	0.030101
-0.000068	-0.000005	0.031029
-0.000070	-0.000004	0.031986
-0.000073	-0.000003	0.032971
-0.000075	-0.000002	0.033987
-0.000077	-0.000001	0.035034
-0.000080	0.000001	0.036113
-0.000082	0.000002	0.037224
-0.000085	0.000003	0.038369
-0.000087	0.000005	0.039549
-0.000090	0.000006	0.040764
-0.000093	0.000008	0.042017
-0.000095	0.000010	0.043307
-0.000098	0.000011	0.044637
-0.000101	0.000013	0.046006
-0.000104	0.000015	0.047417
-0.000107	0.000017	0.048870
-0.000110	0.000020	0.050367
-0.000113	0.000022	0.051910
-0.000116	0.000024	0.053498
-0.000119	0.000027	0.055135
-0.000123	0.000030	0.056820
-0.000126	0.000033	0.058555
-0.000129	0.000036	0.060343
-0.000133	0.000039	0.062184
-0.000136	0.000042	0.064081
-0.000140	0.000045	0.066033
-0.000144	0.000049	0.068044
-0.000147	0.000053	0.070114
-0.000151	0.000057	0.072246
-0.000155	0.000061	0.074441
-0.000158	0.000065	0.076700
-0.000162	0.000070	0.079027
-0.000166	0.000075	0.081422
-0.000170	0.000080	0.083887
-0.000174	0.000085	0.086425
-0.000178	0.000090	0.089037
-0.000182	0.000096	0.091725
-0.000187	0.000102	0.094493
-0.000191	0.000108	0.097341
-0.000195	0.000114	0.100271
-0.000199	0.000121	0.103286
-0.000203	0.000127	0.106389
-0.000208	0.000135	0.109581
-0.000212	0.000142	0.112865
-0.000216	0.000150	0.116243
-0.000221	0.000158	0.119718
-0.000225	0.000166	0.123293
-0.000229	0.000175	0.126969
-0.000234	0.000184	0.130749
-0.000238	0.000193	0.134637
-0.000242	0.000203	0.138634
-0.000247	0.000213	0.142744
-0.000251	0.000224	0.146969
-0.000255	0.000235	0.151312
-0.000259	0.000246	0.155777
-0.000263	0.000258	0.160364
-0.000268	0.000270	0.165079
-0.000272	0.000282	0.169924
-0.000275	0.000295	0.174901
-0.000279	0.000309	0.180014
-0.000283	0.000323	0.185268
-0.000287	0.000337	0.190662
-0.000290	0.000352	0.196201
-0.000294	0.000368	0.201890
-0.000297	0.000384	0.207731
-0.000300	0.000400	0.213725
-0.000303	0.000418	0.219880
-0.000306	0.000435	0.226194
-0.000308	0.000454	0.232674
-0.000311	0.000473	0.239322
-0.000313	0.000492	0.246142
-0.000315	0.000512	0.253138
-0.000317	0.000533	0.260309
-0.000318	0.000555	0.267663
-0.000319	0.000577	0.275201
-0.000320	0.000600	0.282928
-0.000320	0.000623	0.290845
-0.000320	0.000648	0.298958
-0.000320	0.000673	0.307267
-0.000319	0.000699	0.315776
-0.000318	0.000725	0.324490
-0.000316	0.000753	0.333409
-0.000314	0.000781	0.342539
-0.000312	0.000810	0.351881
-0.000308	0.000840	0.361437
-0.000305	0.000871	0.371210
-0.000300	0.000903	0.381207
-0.000295	0.000936	0.391420
-0.000290	0.000969	0.401860
-0.000283	0.001004	0.412526
-0.000277	0.001039	0.423422
-0.000268	0.001076	0.434547
-0.000260	0.001114	0.445905
-0.000250	0.001152	0.457492
-0.000240	0.001192	0.469318
-0.000228	0.001233	0.481376
-0.000216	0.001274	0.493666
-0.000202	0.001317	0.506202
-0.000188	0.001361	0.518958
-0.000172	0.001406	0.531965
-0.000155	0.001453	0.545192
-0.000137	0.001500	0.558669
-0.000118	0.001549	0.572361
-0.000097	0.001598	0.586299
-0.000075	0.001649	0.600453
-0.000051	0.001702	0.614847
-0.000025	0.001755	0.629447
0.000002	0.001810	0.644287
0.000030	0.001865	0.659321
0.000061	0.001923	0.674589
0.000093	0.001981	0.690045
0.000127	0.002041	0.705721
0.000163	0.002103	0.721583
0.000201	0.002165	0.737625
0.000242	0.002229	0.753868
0.000285	0.002294	0.770270
0.000330	0.002360	0.786855
0.000378	0.002428	0.803579
0.000427	0.002497	0.820475
0.000480	0.002568	0.837489
0.000536	0.002640	0.854651
0.000594	0.002713	0.871911
0.000655	0.002787	0.889297
0.000720	0.002863	0.906752
0.000787	0.002941	0.924320
0.000858	0.003019	0.941916
0.000933	0.003099	0.959603
0.001010	0.003180	0.977307
0.001092	0.003262	0.995018
0.001177	0.003346	1.012768
0.001267	0.003431	1.030472
0.001360	0.003517	1.048180
0.001457	0.003604	1.065810
0.001560	0.003693	1.083409
0.001667	0.003782	1.100886
0.001778	0.003873	1.118296
0.001893	0.003965	1.135549
0.002016	0.004057	1.152693
0.002142	0.004151	1.169635
0.002274	0.004245	1.186432
0.002412	0.004341	1.202978
0.002554	0.004437	1.219339
0.002704	0.004534	1.235426
0.002859	0.004631	1.251223
0.003021	0.004729	1.266771
0.003189	0.004827	1.281952
0.003363	0.004926	1.296832
0.003546	0.005025	1.311321
0.003735	0.005124	1.325473
0.003932	0.005224	1.339156
0.004134	0.005323	1.352482
0.004348	0.005422	1.365291
0.004568	0.005521	1.377700
0.004797	0.005619	1.389563
0.005034	0.005717	1.400958
0.005278	0.005814	1.411799
0.005535	0.005910	1.422130
0.005799	0.006005	1.431838
0.006074	0.006099	1.441042
0.006356	0.006192	1.449594
0.006652	0.006282	1.457531
0.006957	0.006371	1.464887
0.007273	0.006457	1.471551
0.007599	0.006542	1.477612
0.007935	0.006624	1.482966
0.008287	0.006702	1.487691
0.008649	0.006778	1.491687
0.009024	0.006850	1.495047
0.009411	0.006919	1.497664
0.009808	0.006985	1.499631
0.010224	0.007044	1.500835
0.010651	0.007099	1.501402
0.011092	0.007149	1.501185
0.011545	0.007196	1.500338
0.012018	0.007234	1.498714
0.012503	0.007267	1.496460
0.013004	0.007293	1.493465
0.013520	0.007312	1.489769
0.014050	0.007325	1.485423
0.014602	0.007326	1.480356
0.015168	0.007321	1.474672
0.015751	0.007306	1.468289
0.016353	0.007282	1.461304
0.016969	0.007250	1.453633
0.017610	0.007202	1.445395
0.018266	0.007144	1.436492
0.018942	0.007075	1.427071
0.019634	0.006996	1.417007
0.020353	0.006897	1.406466
0.021088	0.006786	1.395324
0.021845	0.006661	1.383691
0.022623	0.006520	1.371583
0.023418	0.006366	1.358928
0.024244	0.006187	1.345868
0.025087	0.005992	1.332360
0.025954	0.005779	1.318460
0.026843	0.005545	1.304112
0.027752	0.005295	1.289455
0.028692	0.005012	1.274393
0.029653	0.004711	1.259037
0.030638	0.004385	1.243359
0.031645	0.004040	1.227401
0.032684	0.003655	1.211178
0.033745	0.003249	1.194744
0.034832	0.002813	1.178058
0.035945	0.002347	1.161190
0.037080	0.001855	1.144154
0.038250	0.001316	1.126923
0.039443	0.000749	1.109621
0.040663	0.000146	1.092151
0.041911	-0.000496	1.074612
0.043181	-0.001168	1.057002
0.044489	-0.001898	1.039350
0.045819	-0.002663	1.021600
0.047178	-0.003473	1.003907
0.048560	-0.004319	0.986143
0.049979	-0.005233	0.968449
0.051422	-0.006187	0.950756
0.052894	-0.007194	0.933118
0.054393	-0.008255	0.915522
